GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P003001,P003001.2000,P003002,P003002.2000,P003003,P003003.2000,P003004,P003004.2000,P003005,P003005.2000,P003006,P003006.2000,P003007,P003007.2000,P003008,P003008.2000
17031843700,140,17,031,16980,176,,,Census Tract 8437,2117,999,2034,899,2117,2034,1656,1283,106,132,19,19,88,54,1,1,196,438,51,107
17031843800,140,17,031,16980,176,,,Census Tract 8438,2110,879,2508,858,2110,2508,616,819,1119,1493,23,16,110,12,0,2,198,123,44,43
17031843900,140,17,031,16980,176,,,Census Tract 8439,3533,2277,4136,2294,3533,4136,129,52,3261,4021,14,8,43,4,0,1,32,13,54,35
17031980000,140,17,031,16980,176,,,Census Tract 9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031980100,140,17,031,16980,176,,,Census Tract 9801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17097864522,140,17,097,16980,176,,,Census Tract 8645.22,4705,1738,4918,1719,4705,4918,4356,4702,30,12,3,0,245,138,0,4,14,18,57,44
17097864801,140,17,097,16980,176,,,Census Tract 8648.01,5536,1752,5291,1630,5536,5291,4872,4969,123,64,13,2,358,148,3,2,78,46,89,60
17097864802,140,17,097,16980,176,,,Census Tract 8648.02,2661,925,2918,948,2661,2918,2486,2755,12,6,1,3,141,124,0,1,7,6,14,23
17097864901,140,17,097,16980,176,,,Census Tract 8649.01,4294,1566,4417,1562,4294,4417,4103,4237,18,16,2,1,99,83,0,0,34,42,38,37
17097864903,140,17,097,16980,176,,,Census Tract 8649.03,4829,1782,4912,1754,4829,4912,4488,4649,27,18,0,0,237,197,1,2,21,10,55,36
17097864904,140,17,097,16980,176,,,Census Tract 8649.04,2404,1199,2307,911,2404,2307,2216,2194,19,7,7,2,115,74,0,1,16,5,31,24
17097865400,140,17,097,16980,176,,,Census Tract 8654,4232,2078,3888,1723,4232,3888,3605,3407,69,78,17,1,151,93,0,1,312,262,78,46
17097865502,140,17,097,16980,176,,,Census Tract 8655.02,2420,1023,2572,1032,2420,2572,2262,2463,36,33,2,0,46,30,1,0,40,23,33,23
17097865600,140,17,097,16980,176,,,Census Tract 8656,3525,1368,3614,1363,3525,3614,3381,3494,29,30,2,6,60,38,0,2,17,15,36,29
17097865700,140,17,097,16980,176,,,Census Tract 8657,5781,2396,5961,2327,5781,5961,5380,5709,67,93,19,2,130,80,0,0,107,37,78,40
17097865801,140,17,097,16980,176,,,Census Tract 8658.01,3084,1351,3211,1339,3084,3211,2840,3011,27,31,2,0,111,115,1,0,69,20,34,34
17097865802,140,17,097,16980,176,,,Census Tract 8658.02,3034,1087,3223,1091,3034,3223,2888,3093,27,29,0,0,68,64,0,1,20,14,31,22
17031010100,140,17,031,16980,176,,,Census Tract 101,4854,2624,5391,2557,4854,5391,1810,1465,2437,3030,33,61,150,153,1,3,203,422,220,257
17031010501,140,17,031,16980,176,,,Census Tract 105.01,4091,2601,4721,2557,4091,4721,2018,2461,1300,1202,23,17,383,457,5,8,191,302,171,271
17031010502,140,17,031,16980,176,,,Census Tract 105.02,3101,1978,3578,1944,3101,3578,1820,1865,776,911,31,13,239,346,1,6,118,229,116,206
17031010702,140,17,031,16980,176,,,Census Tract 107.02,5143,2177,6166,2204,5143,6166,2381,3007,1155,1743,36,34,323,282,3,3,947,810,298,283
17031020301,140,17,031,16980,176,,,Census Tract 203.01,4750,2207,4516,2157,4750,4516,3965,3723,106,154,15,8,470,384,0,3,91,112,103,129
17031020500,140,17,031,16980,176,,,Census Tract 205,6214,2388,7084,2352,6214,7084,2167,2544,1221,762,54,33,1684,2614,1,7,815,593,272,531
17031020601,140,17,031,16980,176,,,Census Tract 206.01,6353,2147,6249,2099,6353,6249,3908,4036,304,162,38,27,1317,1191,1,3,484,452,301,376
17031030103,140,17,031,16980,176,,,Census Tract 301.03,1928,1253,2041,1247,1928,2041,1150,1068,341,495,4,6,303,261,0,3,73,98,57,107
17031030200,140,17,031,16980,176,,,Census Tract 302,5369,2726,5906,2818,5369,5906,3918,4013,468,559,38,24,432,593,6,7,331,418,176,292
17031030300,140,17,031,16980,176,,,Census Tract 303,3322,1521,3692,1474,3322,3692,1716,1718,432,417,49,23,438,629,2,5,545,731,140,169
