GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P003001,P003001.2000,P003002,P003002.2000,P003003,P003003.2000,P003004,P003004.2000,P003005,P003005.2000,P003006,P003006.2000,P003007,P003007.2000,P003008,P003008.2000
39049006321,140,39,049,18140,198,,,Census Tract 63.21,4086,1725,4164,1694,4086,4164,3712,3901,34,33,6,1,240,187,1,0,15,5,78,35
39049006340,140,39,049,18140,198,,,Census Tract 63.40,3105,1331,3131,1302,3105,3131,2683,2798,34,18,2,3,306,279,0,0,14,7,66,26
39049006352,140,39,049,18140,198,,,Census Tract 63.52,2985,1847,2845,1857,2985,2845,1980,2119,221,149,8,6,606,461,2,0,88,39,80,71
39049006371,140,39,049,18140,198,,,Census Tract 63.71,6472,2851,6433,2872,6472,6433,4852,5514,367,201,8,6,775,505,6,6,242,72,222,129
39049006372,140,39,049,18140,198,,,Census Tract 63.72,5738,2598,5247,2536,5738,5247,4096,4211,501,171,7,13,651,646,5,3,277,88,201,115
39049006383,140,39,049,18140,198,,,Census Tract 63.83,8813,3791,7307,3130,8813,7307,6972,6332,542,302,17,15,727,363,0,7,309,138,246,150
39049006384,140,39,049,18140,198,,,Census Tract 63.84,6194,2717,6544,2680,6194,6544,5030,5588,251,215,10,8,612,556,1,6,110,63,180,108
39049006386,140,39,049,18140,198,,,Census Tract 63.86,3702,1702,3416,1649,3702,3416,2802,2766,198,117,2,4,540,407,1,2,69,38,90,82
39049006387,140,39,049,18140,198,,,Census Tract 63.87,5527,2738,5471,2518,5527,5471,4501,4698,275,175,11,6,426,424,4,3,157,39,153,126
39049006393,140,39,049,18140,198,,,Census Tract 63.93,5239,2009,5617,1953,5239,5617,4377,4937,209,161,18,2,481,370,7,0,34,60,113,84
39049006394,140,39,049,18140,198,,,Census Tract 63.94,2750,1046,2948,1017,2750,2948,2372,2591,119,84,3,1,132,194,0,0,36,31,88,44
39049006395,140,39,049,18140,198,,,Census Tract 63.95,3673,2059,3504,1966,3673,3504,2750,2971,152,96,9,5,564,349,0,0,92,17,106,63
39049006396,140,39,049,18140,198,,,Census Tract 63.96,4289,2249,4093,2148,4289,4093,3471,3469,184,112,8,7,401,407,0,1,98,20,127,74
39049006600,140,39,049,18140,198,,,Census Tract 66,3903,1658,3876,1693,3903,3876,3742,3777,49,24,1,2,55,48,2,0,2,5,52,19
39049006722,140,39,049,18140,198,,,Census Tract 67.22,2828,1200,2910,1206,2828,2910,2527,2681,131,85,1,2,73,101,0,0,25,12,71,29
39049006810,140,39,049,18140,198,,,Census Tract 68.10,2140,982,2303,984,2140,2303,2055,2212,17,14,0,8,25,28,2,1,6,4,35,36
