GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P003001,P003001.2000,P003002,P003002.2000,P003003,P003003.2000,P003004,P003004.2000,P003005,P003005.2000,P003006,P003006.2000,P003007,P003007.2000,P003008,P003008.2000
36053940200,140,36,053,45060,532,,,Census Tract 9402,3525,1729,3491,1578,3525,3491,3411,3416,33,12,29,23,9,5,0,1,4,4,39,30
36053940300,140,36,053,45060,532,,,Census Tract 9403,5597,2467,5174,2299,5597,5174,5367,5046,61,45,29,17,27,16,0,0,19,17,94,33
36053940401,140,36,053,45060,532,,,Census Tract 9404.01,7309,3430,7141,3121,7309,7141,7149,7033,26,21,18,28,18,11,4,0,19,10,75,38
36053940403,140,36,053,45060,532,,,Census Tract 9404.03,4949,2020,4709,1891,4949,4709,4756,4606,52,20,32,14,23,19,0,0,7,8,79,41
36053940600,140,36,053,45060,532,,,Census Tract 9406,7129,2902,6783,2599,7129,6783,6888,6617,39,27,80,43,30,19,1,0,7,12,84,65
36053940700,140,36,053,45060,532,,,Census Tract 9407,3081,1273,3140,1196,3081,3140,3008,3088,9,7,8,11,14,3,0,0,5,1,37,26
36065024400,140,36,065,46540,999,,,Census Tract 244,4037,1716,4042,1576,4037,4042,3922,3935,36,72,15,7,22,5,0,0,7,3,35,20
36065024500,140,36,065,46540,999,,,Census Tract 245,4934,2165,5028,2020,4934,5028,4837,4933,37,19,8,9,11,22,0,0,8,10,33,35
36065940000,140,36,065,46540,999,,,Census Tract 9400,3071,1384,3164,1310,3071,3164,3007,3100,9,7,7,19,28,19,0,0,1,1,19,17
36065940100,140,36,065,46540,999,,,Census Tract 9401,6293,2709,6443,2670,6293,6443,6063,6290,31,28,43,41,46,24,0,1,9,3,101,54
36065940200,140,36,065,46540,999,,,Census Tract 9402,5367,2387,5277,2246,5367,5277,5193,5168,23,22,43,21,19,20,0,0,12,3,77,39
36067000200,140,36,067,45060,532,,,Census Tract 2,3545,1612,3279,1627,3545,3279,2377,2657,535,239,58,85,208,140,1,0,78,47,288,111
36067000300,140,36,067,45060,532,,,Census Tract 3,1561,720,1604,716,1561,1604,1254,1430,162,81,16,17,59,24,1,0,21,16,48,36
36067000400,140,36,067,45060,532,,,Census Tract 4,3707,1647,3630,1650,3707,3630,3043,3406,347,97,24,28,90,36,3,4,30,9,170,50
36067000700,140,36,067,45060,532,,,Census Tract 7,1853,738,1630,737,1853,1630,916,1259,497,124,45,18,273,161,0,0,23,21,99,47
